triplet,outgroup,C1,C2,mixprop1,mixprop2,lambda2Dist,lambda1Dist,BIC2Dist,BIC1Dist,count
PINT1_CAPY1_CAHE1,CAHE1,0.0,0.8661567339456249,0.730589922905672,0.2694100770943282,0.015924369642857143,0.015924369642857143,-162.44085352055637,-172.50245651553774,28
PINT1_CAOV1_CAIR1,PINT1,0.0,0.7289240624087233,0.4310969166958097,0.5689030833041904,0.03364782597373957,0.03364782597373957,-6062.883071649504,-5723.680760692446,1198
PINT1_CAOV1_CAIR1,CAOV1,0.0,3.4963230345646763,0.8172377517787691,0.18276224822123088,0.02418311728181818,0.02418311728181818,-54.79138244706071,-57.48831621695115,11
PINT1_CAOV1_CAIR1,CAIR1,0.0,1.2132366566518404,0.6067196538313703,0.3932803461686298,0.039799324999999997,0.039799324999999997,-21.591848460140717,-24.895104450386654,6
PINT1_CAOV1_CASE1,PINT1,0.0,0.7369928870103449,0.43172623580420305,0.5682737641957968,0.03340923696005004,0.03340923696005004,-6080.588375798531,-5745.527778827085,1199
PINT1_CAOV1_CASE1,CAOV1,0.0,2.620245105348528,0.7773968979045459,0.22260310209545411,0.0340527208,0.0340527208,-42.29600186251626,-45.29432177817343,10
PINT1_CAOV1_CASE1,CASE1,0.0,2.3366483184566023,0.7271867842145238,0.2728132157854762,0.036105005333333336,0.036105005333333336,-23.431794504949707,-26.06412578711231,6
PINT1_CAOV1_CACA1,PINT1,0.0,0.7385092289317439,0.42948559974804207,0.570514400251958,0.03210345798155389,0.03210345798155389,-6171.189267291764,-5831.379347596797,1197
PINT1_CAOV1_CACA1,CAOV1,0.0,1.00973449522981,0.7548148172382954,0.24518518276170462,0.032080181624999995,0.032080181624999995,-32.00105579956853,-36.95282780828286,8
PINT1_CAOV1_CACA1,CACA1,0.0,3.0537922733247713,0.8216070257228647,0.17839297427713535,0.0213748003,0.0213748003,-51.20276794071475,-54.60826704486626,10
PINT1_CAOV1_CATH1,PINT1,0.0,0.7399400038232801,0.4218703632848676,0.5781296367151325,0.03282661685338629,0.03282661685338629,-6134.567117188967,-5773.218585013329,1196
PINT1_CAOV1_CATH1,CAOV1,0.0,3.8919396561754174,0.8578442554198129,0.1421557445801872,0.021952293084615385,0.021952293084615385,-68.20799009211706,-70.72602622815891,13
PINT1_CAOV1_CATH1,CATH1,0.0,1.9920430217718421,0.7276555905223464,0.2723444094776537,0.032767967,0.032767967,-23.95549380912778,-27.227886810520097,6
PINT1_CAOV1_CAHE1,PINT1,0.0,0.7334021914659354,0.4257350665474761,0.5742649334525237,0.03343774573536851,0.03343774573536851,-6070.724056436363,-5719.505869461639,1194
PINT1_CAOV1_CAHE1,CAOV1,0.0,2.432653101533375,0.7588290277322441,0.24117097226775577,0.036678667806666655,0.036678667806666655,-62.36334545633963,-66.45874834665355,15
PINT1_CAOV1_CAHE1,CAHE1,0.0,1.7940048222521567,0.7304730868669235,0.26952691313307636,0.031050222,0.031050222,-24.297911071189546,-27.874032381209002,6
PINT1_CAIR1_CASE1,PINT1,0.0,0.7443376971203859,0.42634283160971415,0.5736571683902859,0.03291876804680637,0.03291876804680637,-6099.111742289176,-5752.033384630792,1193
PINT1_CAIR1_CASE1,CAIR1,0.0,2.1515385199955266,0.7185369562473869,0.28146304375261316,0.041471009777777776,0.041471009777777776,-32.58782227777951,-37.09246722028732,9
PINT1_CAIR1_CASE1,CASE1,0.0,4.033035266386351,0.8443903363662655,0.15560966363373444,0.021273865546153847,0.021273865546153847,-69.5839277355126,-71.54222480367434,13
PINT1_CAIR1_CACA1,PINT1,0.0,0.7453638304891488,0.4250584361385496,0.5749415638614503,0.032133920402713574,0.032133920402713574,-6164.111187921048,-5814.484249925121,1194
PINT1_CAIR1_CACA1,CAIR1,0.0,2.333703407931706,0.7394427620950987,0.2605572379049012,0.055116815428571435,0.055116815428571435,-21.228451624300316,-24.630295859596455,7
PINT1_CAIR1_CACA1,CACA1,0.0,3.466931519331117,0.8057654211331906,0.19423457886680945,0.026438757007142856,0.026438757007142856,-68.77681322516933,-71.08282242460571,14
PINT1_CAIR1_CATH1,PINT1,0.0,0.7372162304706624,0.42029733868166913,0.5797026613183308,0.032769096774465774,0.032769096774465774,-6153.081513550773,-5787.085023843916,1198
PINT1_CAIR1_CATH1,CAIR1,0.0,3.5771483919414644,0.8301513785803248,0.1698486214196752,0.03595777583333334,0.03595777583333334,-23.529569233190657,-26.11315959984151,6
PINT1_CAIR1_CATH1,CATH1,0.0,6.031868946153822,0.9034015415776513,0.09659845842234867,0.014017544272727273,0.014017544272727273,-68.80773920664743,-69.48590730200033,11
PINT1_CAIR1_CAHE1,PINT1,0.0,0.7396691743093236,0.4214286781228879,0.5785713218771121,0.03341594304383389,0.03341594304383389,-6072.519770454671,-5711.470232644372,1192
PINT1_CAIR1_CAHE1,CAIR1,0.0,2.1751660316160706,0.7311170026713418,0.26888299732865795,0.04102053530769231,0.04102053530769231,-49.80349683597617,-54.47079503163435,13
PINT1_CAIR1_CAHE1,CAHE1,0.0,2.833284540468207,0.8232120968858192,0.17678790311418077,0.019660661399999998,0.019660661399999998,-52.512188167419254,-56.280125365335564,10
PINT1_CASE1_CACA1,PINT1,0.0,0.7510306771854316,0.42906448010863407,0.5709355198913657,0.03234648162581239,0.03234648162581239,-6138.244883356955,-5798.73999202665,1194
PINT1_CASE1_CACA1,CASE1,0.0,4.067206193203581,0.8197080721167751,0.18029192788322485,0.0316252223,0.0316252223,-46.29244043480454,-46.77342096120888,10
PINT1_CASE1_CACA1,CACA1,0.0,2.555237228178048,0.7686266166082691,0.23137338339173089,0.03611417718181818,0.03611417718181818,-45.47927903220642,-48.66563968963177,11
PINT1_CASE1_CATH1,PINT1,0.0,0.7606081882660151,0.42245817221631426,0.5775418277836857,0.03241766310222315,0.03241766310222315,-6139.518089539968,-5783.776216001575,1192
PINT1_CASE1_CATH1,CASE1,0.0,3.8526334655017074,0.8571012221956666,0.14289877780433324,0.0224848797,0.0224848797,-67.46113377657414,-70.10276807672743,13
PINT1_CASE1_CATH1,CATH1,0.0,2.7250665919218227,0.7938732583751653,0.20612674162483474,0.0327428604,0.0327428604,-42.37755365421775,-46.07882178141458,10
PINT1_CASE1_CAHE1,PINT1,0.0,0.7430840413964729,0.4248681436548468,0.5751318563451532,0.03300933492516318,0.03300933492516318,-6106.416817143271,-5755.120164119849,1195
PINT1_CASE1_CAHE1,CASE1,0.0,2.3507145361968704,0.7753648315562816,0.22463516844371842,0.035949265084615385,0.035949265084615385,-53.47465007543771,-57.90186322359457,13
PINT1_CASE1_CAHE1,CAHE1,0.0,3.897498517949176,0.7892852207344855,0.21071477926551443,0.03247984814285714,0.03247984814285714,-29.111471509636182,-32.03398599840396,7
PINT1_CACA1_CATH1,PINT1,0.0,0.7407262165634824,0.423684646341389,0.5763153536586109,0.0321926097210795,0.0321926097210795,-6170.675656780274,-5814.997989789457,1195
PINT1_CACA1_CATH1,CACA1,0.0,4.46017834783103,0.8510398674069598,0.14896013259304017,0.0198506367,0.0198506367,-72.69073864342982,-73.34254975924999,13
PINT1_CACA1_CATH1,CATH1,0.0,4.866486414754843,0.8595283649324548,0.14047163506754518,0.030311388428571426,0.030311388428571426,-31.925170977500038,-33.00133478990704,7
PINT1_CACA1_CAHE1,PINT1,0.0,0.7564124817356509,0.42122795594313134,0.5787720440568687,0.03170822075141541,0.03170822075141541,-6206.264992723478,-5846.33110893313,1194
PINT1_CACA1_CAHE1,CACA1,0.0,2.584568014472038,0.759026036584315,0.24097396341568514,0.032214358273333334,0.032214358273333334,-66.52481321005052,-70.3522403001968,15
PINT1_CACA1_CAHE1,CAHE1,0.0,1.1980190437980207,0.5786151298268615,0.42138487017313847,0.0270383565,0.0270383565,-26.66990241597084,-29.534226250532143,6
PINT1_CATH1_CAHE1,PINT1,0.0,0.7466667184073759,0.4155123485115158,0.5844876514884842,0.03275816424786074,0.03275816424786074,-6136.642567916066,-5758.866302322939,1192
PINT1_CATH1_CAHE1,CATH1,0.0,2.5175043331351805,0.7587720673044668,0.24122793269553325,0.033072515071428575,0.033072515071428575,-61.22418996945398,-64.81441832411855,14
PINT1_CATH1_CAHE1,CAHE1,0.0,2.6679907576736244,0.8135403732551658,0.18645962674483424,0.020878726,0.020878726,-45.57702911496986,-49.445217019451626,9
PESE1_PEEX1_PAXI1,PESE1,0.0,69.24030829899611,0.844109702605373,0.15589029739462706,0.004036768854249201,0.004036768854249201,-2874.966486293514,-2818.960292231744,313
PESE1_PEEX1_PAXI1,PEEX1,0.0,1.0328543447732679,0.8002057375010305,0.19979426249896953,0.0028683618508187135,0.0028683618508187135,-3255.04445759151,-3314.3108992287766,342
PESE1_PEEX1_PAXI1,PAXI1,0.0,0.843556430493491,0.8442242674242245,0.15577573257577557,0.0036342678322142854,0.0036342678322142854,-5078.718974326347,-5165.101386370245,560
PESE1_PEEX1_PSCH1,PESE1,0.0,15.241652476950613,0.951518702336163,0.04848129766383698,0.01806164524590164,0.01806164524590164,-399.0830528181465,-363.59281175898724,61
PESE1_PEEX1_PSCH1,PEEX1,0.0,1.2944612775630489,0.7970431912240593,0.20295680877594066,0.014460841992307693,0.014460841992307693,-399.49286157362417,-416.54602126448395,65
PESE1_PEEX1_PSCH1,PSCH1,0.0,0.6805652768601365,0.5357442809734939,0.4642557190265061,0.008509058861652895,0.008509058861652895,-8280.478263090481,-8196.713914354847,1089
PESE1_PEEX1_FABR1,PESE1,0.0,3.7813909160645727,0.8493266942597844,0.15067330574021565,0.045626858166666666,0.045626858166666666,-45.18883354309176,-47.60930313344788,12
PESE1_PEEX1_FABR1,PEEX1,0.0,1.3831847064277725,0.7402634340083319,0.25973656599166794,0.007608817500000002,0.007608817500000002,-99.49300312852586,-105.95747286163275,14
PESE1_PEEX1_FABR1,FABR1,0.0,0.8155432619556774,0.44500769672324825,0.5549923032767518,0.020973872016282587,0.020973872016282587,-7086.67332905613,-6804.647353834741,1189
PESE1_PEEX1_FDEN1,PESE1,0.0,3.3352750459547833,0.8303447773784602,0.1696552226215397,0.05172976279999999,0.05172976279999999,-34.17850902589249,-36.93185451349036,10
PESE1_PEEX1_FDEN1,PEEX1,0.0,2.222185904409285,0.7149647685041672,0.28503523149583265,0.006114114923076924,0.006114114923076924,-99.29571853187672,-103.96108737605645,13
PESE1_PEEX1_FDEN1,FDEN1,0.0,0.8195128430471367,0.44468009931241087,0.5553199006875891,0.020905212340906042,0.020905212340906042,-7112.4799475652135,-6829.648720371285,1192
PESE1_PEEX1_FAPA1,PESE1,0.0,3.328605180376004,0.8310281736715395,0.16897182632846053,0.051833419000000006,0.051833419000000006,-34.12028471667826,-36.891818572990054,10
PESE1_PEEX1_FAPA1,PEEX1,0.0,2.0057569936896047,0.7337594193725243,0.26624058062747563,0.0052470962500000004,0.0052470962500000004,-95.03580649011786,-99.51702416533907,12
PESE1_PEEX1_FAPA1,FAPA1,0.0,0.8182092812144308,0.4455747875622431,0.5544252124377569,0.020905531619748532,0.020905531619748532,-7116.119390974375,-6835.34695494864,1193
PESE1_PEEX1_PEPA1,PESE1,0.0,6.899862539686759,0.8895610017271223,0.11043899827287777,0.03696097111111111,0.03696097111111111,-40.94059104975758,-39.164845064909706,9
PESE1_PEEX1_PEPA1,PEEX1,0.0,3.0374781946657414,0.7877700973414518,0.21222990265854833,0.01027206057142857,0.01027206057142857,-91.65353454987252,-97.55411645880415,14
PESE1_PEEX1_PEPA1,PEPA1,0.0,0.8127304214705089,0.4475349204233004,0.5524650795766995,0.021094485387885904,0.021094485387885904,-7084.963968231786,-6808.161422934852,1192
PESE1_PEEX1_CAPY1,PESE1,0.0,3.037593949172028,0.8309196738443424,0.1690803261556576,0.0513012238,0.0513012238,-33.55902515532955,-37.09822833379535,10
PESE1_PEEX1_CAPY1,PEEX1,0.0,6.080895494172448,0.9119252233862892,0.0880747766137106,0.012964312916666665,0.012964312916666665,-76.85696786347945,-77.80840990955788,12
PESE1_PEEX1_CAPY1,CAPY1,0.0,0.8009514185118218,0.4462026208454027,0.5537973791545973,0.020926437749673094,0.020926437749673094,-7114.089835716154,-6832.962078936109,1193
PESE1_PEEX1_CAOV1,PESE1,0.0,2.892389066576733,0.8180975494577789,0.18190245054222115,0.0556327058,0.0556327058,-31.578032286690707,-35.47709524409282,10
PESE1_PEEX1_CAOV1,PEEX1,0.0,6.3669493141904905,0.9100868476159857,0.08991315238401416,0.01622805458333333,0.01622805458333333,-72.0316606186625,-72.41942383298482,12
PESE1_PEEX1_CAOV1,CAOV1,0.0,0.8018878055438865,0.44510227915042794,0.5548977208495721,0.020912601344057,0.020912601344057,-7118.545086615954,-6834.540206241079,1193
PESE1_PEEX1_CAIR1,PESE1,0.0,2.725937123741731,0.7660271165273254,0.2339728834726747,0.0590297658,0.0590297658,-30.98673054108511,-34.29168405123746,10
PESE1_PEEX1_CAIR1,PEEX1,0.0,1.6549734450344853,0.7420651114388361,0.2579348885611638,0.00802274625,0.00802274625,-83.4467277603064,-89.32648112295132,12
PESE1_PEEX1_CAIR1,CAIR1,0.0,0.7963505447430725,0.44683681176355916,0.5531631882364408,0.02101599617213747,0.02101599617213747,-7102.861940749588,-6822.772554829889,1193
PESE1_PEEX1_CASE1,PESE1,0.0,2.705415940741878,0.7881212051975799,0.2118787948024201,0.0642217588,0.0642217588,-28.948711574260606,-32.60567897878533,10
PESE1_PEEX1_CASE1,PEEX1,0.0,6.056032153407061,0.8439935460101557,0.15600645398984433,0.017354074307692306,0.017354074307692306,-74.78575052988559,-76.83717785585833,13
PESE1_PEEX1_CASE1,CASE1,0.0,0.7967736403647848,0.4468852100340343,0.5531147899659657,0.02103616278310403,0.02103616278310403,-7094.542777648476,-6814.761899531042,1192
PESE1_PEEX1_CACA1,PESE1,0.0,3.156228551724983,0.8217747619195883,0.1782252380804118,0.0550478418,0.0550478418,-32.44605792000993,-35.6884673258386,10
PESE1_PEEX1_CACA1,PEEX1,0.0,6.574530015147108,0.809230612954538,0.190769387045462,0.015269988846153843,0.015269988846153843,-78.48282262776404,-80.16356378757345,13
PESE1_PEEX1_CACA1,CACA1,0.0,0.8020591853004728,0.44447126512582047,0.5555287348741795,0.02090813285021812,0.02090813285021812,-7114.64507353276,-6829.315693000269,1192
PESE1_PEEX1_CATH1,PESE1,0.0,2.2709717367844786,0.7542668514667775,0.24573314853322248,0.07085576072727273,0.07085576072727273,-30.273661951611523,-33.83850288929471,11
PESE1_PEEX1_CATH1,PEEX1,0.0,2.6280662868435023,0.8343566389664,0.16564336103360014,0.017681034999999998,0.017681034999999998,-71.18401754343127,-76.35188039435302,13
PESE1_PEEX1_CATH1,CATH1,0.0,0.7986543307816253,0.4459106391566255,0.5540893608433746,0.02095537375177162,0.02095537375177162,-7099.878023499748,-6818.205356935699,1191
PESE1_PEEX1_CAHE1,PESE1,0.0,2.8524344089516385,0.7994316514273387,0.20056834857266118,0.0497958118,0.0497958118,-33.7584208213298,-37.693902884801425,10
PESE1_PEEX1_CAHE1,PEEX1,0.0,4.282625885018768,0.8541708024273548,0.14582919757264515,0.023441926214285713,0.023441926214285713,-72.8633881649706,-74.45135862600752,14
PESE1_PEEX1_CAHE1,CAHE1,0.0,0.7960845040208461,0.4468708255237531,0.5531291744762469,0.021022466729941226,0.021022466729941226,-7090.312474730151,-6810.591072434548,1191
PESE1_PAXI1_PSCH1,PESE1,0.0,19.298631506938584,0.954829372668545,0.0451706273314551,0.014264706795454545,0.014264706795454545,-307.53077760767485,-282.212893047244,44
PESE1_PAXI1_PSCH1,PAXI1,0.0,1.1404911446730313,0.8141065434809992,0.1858934565190008,0.01622369457792208,0.01622369457792208,-456.66367156136727,-476.33369604783144,77
PESE1_PAXI1_PSCH1,PSCH1,0.0,0.7087421304680332,0.5316334878918868,0.4683665121081132,0.00778923639879342,0.00778923639879342,-8517.116128290849,-8427.769638415153,1094
PESE1_PAXI1_FABR1,PESE1,0.0,3.2579211015678755,0.8306285381573864,0.16937146184261373,0.052958000400000003,0.052958000400000003,-33.628677815453855,-36.46253740428143,10
PESE1_PAXI1_FABR1,PAXI1,0.0,6.9759576298389065,0.7246998555063876,0.2753001444936122,0.0237632894,0.0237632894,-75.11490131191131,-79.48035033816973,15
PESE1_PAXI1_FABR1,FABR1,0.0,0.8447734669468164,0.4435899488542762,0.5564100511457238,0.020280377722941178,0.020280377722941178,-7171.668382934641,-6890.399802011542,1190
PESE1_PAXI1_FDEN1,PESE1,0.0,3.237651209139239,0.8284999548369301,0.17150004516306985,0.05328955339999999,0.05328955339999999,-33.44668262653486,-36.33771417236131,10
PESE1_PAXI1_FDEN1,PAXI1,0.0,6.857507128906686,0.9091609802239282,0.09083901977607196,0.018232427272727277,0.018232427272727277,-64.57868205760491,-63.70228287108802,11
PESE1_PAXI1_FDEN1,FDEN1,0.0,0.854010099479417,0.4444729905461554,0.5555270094538446,0.020088673436599664,0.020088673436599664,-7215.435146573113,-6936.261666183621,1194
PESE1_PAXI1_FAPA1,PESE1,0.0,3.007163856039573,0.8192386652612096,0.1807613347387903,0.05737398933333334,0.05737398933333334,-28.297174945617506,-31.249731488177563,9
PESE1_PAXI1_FAPA1,PAXI1,0.0,7.493218972573271,0.916703276233298,0.08329672376670215,0.019413632583333337,0.019413632583333337,-69.89041582716075,-68.11780733142382,12
PESE1_PAXI1_FAPA1,FAPA1,0.0,0.8512832688853024,0.44391995362083825,0.5560800463791618,0.02014747690561139,0.02014747690561139,-7210.5303809950965,-6929.281734814437,1194
PESE1_PAXI1_PEPA1,PESE1,0.0,6.645353544543589,0.8893670092515661,0.1106329907484339,0.03837653155555556,0.03837653155555556,-39.77685125035785,-38.48834036797999,9
PESE1_PAXI1_PEPA1,PAXI1,0.0,2.692002239894063,0.8365023251627706,0.1634976748372294,0.02271536,0.02271536,-69.71496745352637,-75.33293274785255,14
PESE1_PAXI1_PEPA1,PEPA1,0.0,0.8416142161387976,0.4454723578607163,0.5545276421392836,0.020356226964177854,0.020356226964177854,-7170.102432043645,-6893.09092680139,1192
PESE1_PAXI1_CAPY1,PESE1,0.0,3.084339541044108,0.8304205373331275,0.16957946266687235,0.05052371339999999,0.05052371339999999,-34.16743216837215,-37.40366451976907,10
PESE1_PAXI1_CAPY1,PAXI1,0.0,7.148651333794924,0.9091986062051415,0.0908013937948585,0.02404757372727273,0.02404757372727273,-59.05964033246883,-57.61197051209124,11
PESE1_PAXI1_CAPY1,CAPY1,0.0,0.829787390619905,0.4421000085194487,0.5578999914805512,0.0201172374860134,0.0201172374860134,-7219.472077693262,-6932.868584922129,1194
PESE1_PAXI1_CAOV1,PESE1,0.0,6.129214823963372,0.9067087580799602,0.09329124192003965,0.03789480490909091,0.03789480490909091,-47.091681319204746,-47.60681222561694,11
PESE1_PAXI1_CAOV1,PAXI1,0.0,5.627011711785399,0.8813682520630163,0.11863174793698371,0.030550446454545455,0.030550446454545455,-51.124872424037314,-52.34637627784223,11
PESE1_PAXI1_CAOV1,CAOV1,0.0,0.8285661526758892,0.44082629490973846,0.5591737050902615,0.020147394322212908,0.020147394322212908,-7213.329713371831,-6923.483000360882,1193
PESE1_PAXI1_CAIR1,PESE1,0.0,3.014104678926541,0.8314419932486394,0.16855800675136057,0.028295135399999997,0.028295135399999997,-45.501312162909244,-48.99872256903282,10
PESE1_PAXI1_CAIR1,PAXI1,0.0,6.983429246445671,0.9091163862968824,0.09088361370311754,0.024616519181818185,0.024616519181818185,-58.22156536169783,-57.0975308261177,11
PESE1_PAXI1_CAIR1,CAIR1,0.0,0.8238741375695579,0.4436735408113795,0.5563264591886206,0.020261626429061978,0.020261626429061978,-7198.715465210739,-6915.790230941623,1194
PESE1_PAXI1_CASE1,PESE1,0.0,2.979354038448439,0.8352716650750979,0.16472833492490205,0.04591184036363636,0.04591184036363636,-39.49540812994513,-43.384813901371025,11
PESE1_PAXI1_CASE1,PAXI1,0.0,5.617092547126577,0.8518891632272059,0.14811083677279413,0.03060439516666667,0.03060439516666667,-55.35358582633431,-57.193772888781965,12
PESE1_PAXI1_CASE1,CASE1,0.0,0.8235304157746193,0.4428504345473725,0.5571495654526275,0.020270591929865772,0.020270591929865772,-7187.991164489346,-6903.141146321936,1192
PESE1_PAXI1_CACA1,PESE1,0.0,6.085945630215819,0.8983699713871574,0.10163002861284284,0.0383882414,0.0383882414,-42.68350539982879,-42.89749650346721,10
PESE1_PAXI1_CACA1,PAXI1,0.0,5.557755247380653,0.8519984952520016,0.14800150474799859,0.03093114258333333,0.03093114258333333,-54.85884402409667,-56.93889539882512,12
PESE1_PAXI1_CACA1,CACA1,0.0,0.828390156379709,0.44118244080320096,0.558817559196799,0.020151674753059512,0.020151674753059512,-7211.8151000813405,-6922.976134655399,1193
PESE1_PAXI1_CATH1,PESE1,0.0,2.8809354066644333,0.8301147125824835,0.16988528741751632,0.04747993539999999,0.04747993539999999,-35.01605843795769,-38.64637630329532,10
PESE1_PAXI1_CATH1,PAXI1,0.0,5.668532666592112,0.857236678960908,0.14276332103909195,0.030326670076923076,0.030326670076923076,-60.04607751852739,-62.32397222203725,13
PESE1_PAXI1_CATH1,CATH1,0.0,0.8267643257196348,0.4421444624783623,0.5578555375216376,0.020191302987667786,0.020191302987667786,-7198.82509169274,-6912.4845090358585,1192
PESE1_PAXI1_CAHE1,PESE1,0.0,5.419097267384531,0.844238256367782,0.15576174363221795,0.026210876090909094,0.026210876090909094,-53.87477198176746,-55.716883127541514,11
PESE1_PAXI1_CAHE1,PAXI1,0.0,2.9011303514948383,0.8144923432308121,0.18550765676918793,0.03589994946153846,0.03589994946153846,-54.26183730380371,-57.937554814921036,13
PESE1_PAXI1_CAHE1,CAHE1,0.0,0.8241998699496288,0.4427815663635464,0.5572184336364536,0.020253618823089837,0.020253618823089837,-7183.945783193598,-6899.340164935781,1191
PESE1_PSCH1_FABR1,PESE1,0.0,11.712297143457654,0.9654801246946497,0.03451987530535026,0.014730926383333334,0.014730926383333334,-400.40741829431715,-382.04239458493,60
PESE1_PSCH1_FABR1,PSCH1,0.0,0.9320468927720096,0.7147691295347789,0.28523087046522116,0.0073267665532258065,0.0073267665532258065,-465.773462842191,-481.4842678143977,62
PESE1_PSCH1_FABR1,FABR1,0.0,0.8126706693334574,0.49258720188342253,0.5074127981165774,0.015516248433504116,0.015516248433504116,-7062.921078015749,-6913.5897130621015,1093
PESE1_PSCH1_FDEN1,PESE1,0.0,12.294813442120798,0.7444606918073087,0.2555393081926913,0.014032989423728813,0.014032989423728813,-380.5245281981162,-381.351093954507,59
PESE1_PSCH1_FDEN1,PSCH1,0.0,0.9564716923567075,0.7231515564872643,0.27684844351273563,0.007243863101612902,0.007243863101612902,-466.7821181500369,-482.8953446420849,62
PESE1_PSCH1_FDEN1,FDEN1,0.0,0.8126005651020248,0.4898791796770232,0.5101208203229768,0.01550478862689214,0.01550478862689214,-7074.886961076499,-6921.537117727258,1094
PESE1_PSCH1_FAPA1,PESE1,0.0,9.192008229930668,0.9450024507159461,0.054997549284053995,0.01876989039655172,0.01876989039655172,-359.3866688632043,-341.09770404142796,58
PESE1_PSCH1_FAPA1,PSCH1,0.0,0.9216066190396971,0.7125782098839799,0.2874217901160202,0.007409766660655737,0.007409766660655737,-456.84249087076165,-472.2937983909471,61
PESE1_PSCH1_FAPA1,FAPA1,0.0,0.8194738574436019,0.49182665745894816,0.5081733425410518,0.015513612648558394,0.015513612648558394,-7083.106461777596,-6932.9545694878525,1096
PESE1_PSCH1_PEPA1,PESE1,0.0,19.018886200737743,0.7699438548642066,0.23005614513579353,0.013409072293103449,0.013409072293103449,-375.9017116517186,-380.11111364970674,58
PESE1_PSCH1_PEPA1,PSCH1,0.0,0.8263291464104814,0.7328542443563708,0.2671457556436291,0.008264128198387097,0.008264128198387097,-450.38494133834604,-466.5559138819889,62
PESE1_PSCH1_PEPA1,PEPA1,0.0,0.8038154405832824,0.49450224801968556,0.5054977519803144,0.015695692522210047,0.015695692522210047,-7047.890296995295,-6901.069525710702,1095
PESE1_PSCH1_CAPY1,PESE1,0.0,9.594170104509393,0.9461614960425104,0.05383850395748957,0.016242393589285715,0.016242393589285715,-366.0730649488272,-345.4292717691825,56
PESE1_PSCH1_CAPY1,PSCH1,0.0,0.8004918626678312,0.7141336833071457,0.2858663166928543,0.00853086748095238,0.00853086748095238,-454.54546510322143,-470.1289576235649,63
PESE1_PSCH1_CAPY1,CAPY1,0.0,0.7703171005477532,0.49014558721731305,0.5098544127826868,0.01552983828541971,0.01552983828541971,-7092.373258165997,-6930.663161917592,1096
PESE1_PSCH1_CAOV1,PESE1,0.0,6.435477907969491,0.9263548046391334,0.0736451953608667,0.017375924927272725,0.017375924927272725,-337.6390080536876,-331.7863289443843,55
PESE1_PSCH1_CAOV1,PSCH1,0.0,0.8433666522184103,0.6932170468262128,0.30678295317378723,0.008097178115873014,0.008097178115873014,-461.704878173349,-476.7030622772217,63
PESE1_PSCH1_CAOV1,CAOV1,0.0,0.7786754986941369,0.48859106025999594,0.5114089397400041,0.015440026070118502,0.015440026070118502,-7113.315796267879,-6949.7174142613385,1097
PESE1_PSCH1_CAIR1,PESE1,0.0,8.782738238930536,0.7630590844095438,0.2369409155904561,0.015574485232142856,0.015574485232142856,-342.64794298685126,-350.13223007444867,56
PESE1_PSCH1_CAIR1,PSCH1,0.0,0.9103251403310634,0.6822162965378508,0.3177837034621492,0.007611071795161291,0.007611071795161291,-462.24040372579003,-476.7636239211377,62
PESE1_PSCH1_CAIR1,CAIR1,0.0,0.7674054522048451,0.49239444469233257,0.5076055553076674,0.015607371521257976,0.015607371521257976,-7083.099207600826,-6926.065868309325,1097
PESE1_PSCH1_CASE1,PESE1,0.0,9.145600493402963,0.9340936963379486,0.06590630366205134,0.018997830719298243,0.018997830719298243,-345.3794865409565,-333.7880233384396,57
PESE1_PSCH1_CASE1,PSCH1,0.0,0.848587374833454,0.691988496120632,0.308011503879368,0.008047362242857143,0.008047362242857143,-462.52392885467003,-477.48064030436717,63
PESE1_PSCH1_CASE1,CASE1,0.0,0.7730401641504638,0.49095666495852947,0.5090433350414705,0.01555258129855708,0.01555258129855708,-7079.954638533799,-6921.12924311301,1095
PESE1_PSCH1_CACA1,PESE1,0.0,10.433574259197952,0.9593777984649806,0.040622201535019276,0.01665235380357143,0.01665235380357143,-356.3492345342639,-342.6374630411827,56
PESE1_PSCH1_CACA1,PSCH1,0.0,0.9067799689025985,0.6830172573259772,0.31698274267402304,0.0076408282467741945,0.0076408282467741945,-461.7240454788973,-476.2797753945302,62
PESE1_PSCH1_CACA1,CACA1,0.0,0.7819372729250554,0.48755887447156726,0.5124411255284328,0.015379494514968095,0.015379494514968095,-7123.757445835769,-6958.33574447855,1097
PESE1_PSCH1_CATH1,PESE1,0.0,9.13773561850773,0.9434826168266599,0.05651738317334011,0.019013963333333335,0.019013963333333335,-345.4283698667042,-333.6912576815555,57
PESE1_PSCH1_CATH1,PSCH1,0.0,0.8015231974306024,0.6995041376898063,0.30049586231019365,0.008519890655555555,0.008519890655555555,-455.2532656605913,-470.2911885554678,63
PESE1_PSCH1_CATH1,CATH1,0.0,0.7772269064042048,0.48882212777965134,0.5111778722203487,0.015468803126776256,0.015468803126776256,-7095.807734175672,-6932.958156983927,1095
PESE1_PSCH1_CAHE1,PESE1,0.0,6.290067848444785,0.8771811066185768,0.12281889338142306,0.017777611258620686,0.017777611258620686,-349.7529898054375,-347.3981442978477,58
PESE1_PSCH1_CAHE1,PSCH1,0.0,0.8452727968056548,0.689538253496038,0.31046174650396197,0.0080789184578125,0.0080789184578125,-469.61276266173087,-484.6087674305009,64
PESE1_PSCH1_CAHE1,CAHE1,0.0,0.7775575915649271,0.48847871927893904,0.511521280721061,0.015462224445397986,0.015462224445397986,-7084.565528823903,-6921.214140397967,1093
