qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
996,CAPY,PAXI,PBON,PCOR,0.605761316872428,0.23950617283950618,0.15473251028806584,1215.0
997,CASE,PAXI,PBON,PCOR,0.605761316872428,0.23950617283950618,0.15473251028806584,1215.0
998,CATH,PAXI,PBON,PCOR,0.6032921810699589,0.2411522633744856,0.15555555555555556,1215.0
999,FABR,PAXI,PBON,PCOR,0.6041152263374485,0.23950617283950618,0.15637860082304528,1215.0
1000,FAPA,PAXI,PBON,PCOR,0.605761316872428,0.2403292181069959,0.15390946502057612,1215.0
1001,FDEN,PAXI,PBON,PCOR,0.605761316872428,0.23950617283950618,0.15473251028806584,1215.0
1002,BOER,CACA,CAHE,PEEX,0.009876543209876543,0.005761316872427984,0.9843621399176955,1215.0
1003,BOER,CACA,CAIR,PEEX,0.00905349794238683,0.006584362139917695,0.9843621399176955,1215.0
1004,BOER,CAHE,CAIR,PEEX,0.00823045267489712,0.00823045267489712,0.9835390946502057,1215.0
1005,CACA,CAHE,CAIR,PEEX,0.2806584362139918,0.2716049382716049,0.4477366255144033,1215.0
1006,BOER,CACA,CAOV,PEEX,0.007407407407407408,0.006584362139917695,0.9860082304526749,1215.0
1007,BOER,CAHE,CAOV,PEEX,0.005761316872427984,0.009876543209876543,0.9843621399176955,1215.0
1008,CACA,CAHE,CAOV,PEEX,0.26337448559670784,0.2617283950617284,0.4748971193415638,1215.0
1009,BOER,CAIR,CAOV,PEEX,0.00411522633744856,0.007407407407407408,0.988477366255144,1215.0
1010,CACA,CAIR,CAOV,PEEX,0.27242798353909464,0.2740740740740741,0.4534979423868313,1215.0
1011,CAHE,CAIR,CAOV,PEEX,0.3069958847736626,0.3654320987654321,0.32757201646090534,1215.0
1012,BOER,CACA,CAPY,PEEX,0.023045267489711935,0.0205761316872428,0.9563786008230453,1215.0
1013,BOER,CAHE,CAPY,PEEX,0.023868312757201648,0.02551440329218107,0.9506172839506173,1215.0
1014,CACA,CAHE,CAPY,PEEX,0.922633744855967,0.037037037037037035,0.040329218106995884,1215.0
1015,BOER,CAIR,CAPY,PEEX,0.023045267489711935,0.023045267489711935,0.9539094650205762,1215.0
1016,CACA,CAIR,CAPY,PEEX,0.9267489711934156,0.027983539094650206,0.04526748971193416,1215.0
1017,CAHE,CAIR,CAPY,PEEX,0.9251028806584363,0.03209876543209877,0.04279835390946502,1215.0
1018,BOER,CAOV,CAPY,PEEX,0.023868312757201648,0.02139917695473251,0.9547325102880658,1215.0
1019,CACA,CAOV,CAPY,PEEX,0.9209876543209876,0.02551440329218107,0.053497942386831275,1215.0
1020,CAHE,CAOV,CAPY,PEEX,0.9259259259259259,0.02633744855967078,0.047736625514403296,1215.0
1021,CAIR,CAOV,CAPY,PEEX,0.9300411522633745,0.03539094650205761,0.0345679012345679,1215.0
1022,BOER,CACA,CASE,PEEX,0.00905349794238683,0.006584362139917695,0.9843621399176955,1215.0
1023,BOER,CAHE,CASE,PEEX,0.006584362139917695,0.00823045267489712,0.9851851851851852,1215.0
1024,CACA,CAHE,CASE,PEEX,0.2765432098765432,0.30781893004115224,0.4156378600823045,1215.0
1025,BOER,CAIR,CASE,PEEX,0.007407407407407408,0.00905349794238683,0.9835390946502057,1215.0
1026,CACA,CAIR,CASE,PEEX,0.2880658436213992,0.31851851851851853,0.3934156378600823,1215.0
1027,CAHE,CAIR,CASE,PEEX,0.3728395061728395,0.3308641975308642,0.2962962962962963,1215.0
1028,BOER,CAOV,CASE,PEEX,0.00823045267489712,0.0032921810699588477,0.988477366255144,1215.0
1029,CACA,CAOV,CASE,PEEX,0.27325102880658436,0.3242798353909465,0.4024691358024691,1215.0
1030,CAHE,CAOV,CASE,PEEX,0.405761316872428,0.30617283950617286,0.2880658436213992,1215.0
1031,CAIR,CAOV,CASE,PEEX,0.4016460905349794,0.2880658436213992,0.3102880658436214,1215.0
1032,BOER,CAPY,CASE,PEEX,0.023045267489711935,0.023868312757201648,0.9530864197530864,1215.0
1033,CACA,CAPY,CASE,PEEX,0.02962962962962963,0.9127572016460905,0.05761316872427984,1215.0
1034,CAHE,CAPY,CASE,PEEX,0.02633744855967078,0.922633744855967,0.05102880658436214,1215.0
1035,CAIR,CAPY,CASE,PEEX,0.03621399176954732,0.9168724279835391,0.04691358024691358,1215.0
1036,CAOV,CAPY,CASE,PEEX,0.02962962962962963,0.9316872427983539,0.03868312757201646,1215.0
1037,BOER,CACA,CATH,PEEX,0.011522633744855968,0.0049382716049382715,0.9835390946502057,1215.0
1038,BOER,CAHE,CATH,PEEX,0.009876543209876543,0.007407407407407408,0.9827160493827161,1215.0
1039,CACA,CAHE,CATH,PEEX,0.2641975308641975,0.2962962962962963,0.43950617283950616,1215.0
1040,BOER,CAIR,CATH,PEEX,0.006584362139917695,0.0049382716049382715,0.988477366255144,1215.0
1041,CACA,CAIR,CATH,PEEX,0.2683127572016461,0.2823045267489712,0.44938271604938274,1215.0
1042,CAHE,CAIR,CATH,PEEX,0.33415637860082303,0.34732510288065843,0.31851851851851853,1215.0
1043,BOER,CAOV,CATH,PEEX,0.011522633744855968,0.0024691358024691358,0.9860082304526749,1215.0
1044,CACA,CAOV,CATH,PEEX,0.26584362139917694,0.2740740740740741,0.460082304526749,1215.0
1045,CAHE,CAOV,CATH,PEEX,0.339917695473251,0.3201646090534979,0.339917695473251,1215.0
1046,CAIR,CAOV,CATH,PEEX,0.34156378600823045,0.31934156378600825,0.3390946502057613,1215.0
1047,BOER,CAPY,CATH,PEEX,0.023868312757201648,0.023045267489711935,0.9530864197530864,1215.0
1048,CACA,CAPY,CATH,PEEX,0.027160493827160494,0.9308641975308642,0.04197530864197531,1215.0
1049,CAHE,CAPY,CATH,PEEX,0.03621399176954732,0.9292181069958848,0.0345679012345679,1215.0
1050,CAIR,CAPY,CATH,PEEX,0.04197530864197531,0.9308641975308642,0.027160493827160494,1215.0
1051,CAOV,CAPY,CATH,PEEX,0.043621399176954734,0.9267489711934156,0.02962962962962963,1215.0
1052,BOER,CASE,CATH,PEEX,0.009876543209876543,0.00823045267489712,0.9818930041152263,1215.0
1053,CACA,CASE,CATH,PEEX,0.31934156378600825,0.30781893004115224,0.3728395061728395,1215.0
1054,CAHE,CASE,CATH,PEEX,0.33415637860082303,0.39670781893004115,0.2691358024691358,1215.0
1055,CAIR,CASE,CATH,PEEX,0.3135802469135803,0.405761316872428,0.2806584362139918,1215.0
1056,CAOV,CASE,CATH,PEEX,0.3176954732510288,0.4074074074074074,0.2748971193415638,1215.0
1057,CAPY,CASE,CATH,PEEX,0.05102880658436214,0.02880658436213992,0.920164609053498,1215.0
1058,BOER,CACA,FABR,PEEX,0.0831275720164609,0.09300411522633745,0.8238683127572016,1215.0
1059,BOER,CAHE,FABR,PEEX,0.08395061728395062,0.09547325102880659,0.8205761316872427,1215.0
1060,CACA,CAHE,FABR,PEEX,0.9769547325102881,0.009876543209876543,0.01316872427983539,1215.0
1061,BOER,CAIR,FABR,PEEX,0.08395061728395062,0.09465020576131687,0.8213991769547325,1215.0
1062,CACA,CAIR,FABR,PEEX,0.9818930041152263,0.00905349794238683,0.00905349794238683,1215.0
1063,CAHE,CAIR,FABR,PEEX,0.9810699588477366,0.012345679012345678,0.006584362139917695,1215.0
1064,BOER,CAOV,FABR,PEEX,0.08395061728395062,0.09300411522633745,0.823045267489712,1215.0
1065,CACA,CAOV,FABR,PEEX,0.9810699588477366,0.007407407407407408,0.011522633744855968,1215.0
1066,CAHE,CAOV,FABR,PEEX,0.980246913580247,0.00905349794238683,0.010699588477366255,1215.0
1067,CAIR,CAOV,FABR,PEEX,0.9860082304526749,0.0049382716049382715,0.00905349794238683,1215.0
1068,BOER,CAPY,FABR,PEEX,0.08806584362139917,0.09135802469135802,0.8205761316872427,1215.0
1069,CACA,CAPY,FABR,PEEX,0.9037037037037037,0.03868312757201646,0.05761316872427984,1215.0
1070,CAHE,CAPY,FABR,PEEX,0.897119341563786,0.04279835390946502,0.060082304526748974,1215.0
1071,CAIR,CAPY,FABR,PEEX,0.9012345679012346,0.03950617283950617,0.05925925925925926,1215.0
1072,CAOV,CAPY,FABR,PEEX,0.9012345679012346,0.0411522633744856,0.05761316872427984,1215.0
1073,BOER,CASE,FABR,PEEX,0.0823045267489712,0.09382716049382717,0.8238683127572016,1215.0
1074,CACA,CASE,FABR,PEEX,0.9761316872427983,0.006584362139917695,0.01728395061728395,1215.0
1075,CAHE,CASE,FABR,PEEX,0.9786008230452675,0.00823045267489712,0.01316872427983539,1215.0
1076,CAIR,CASE,FABR,PEEX,0.9794238683127572,0.0049382716049382715,0.015637860082304528,1215.0
1077,CAOV,CASE,FABR,PEEX,0.9860082304526749,0.0049382716049382715,0.00905349794238683,1215.0
1078,CAPY,CASE,FABR,PEEX,0.8987654320987655,0.05843621399176955,0.04279835390946502,1215.0
1079,BOER,CATH,FABR,PEEX,0.08395061728395062,0.0962962962962963,0.8197530864197531,1215.0
1080,CACA,CATH,FABR,PEEX,0.9818930041152263,0.00905349794238683,0.00905349794238683,1215.0
1081,CAHE,CATH,FABR,PEEX,0.9827160493827161,0.011522633744855968,0.005761316872427984,1215.0
1082,CAIR,CATH,FABR,PEEX,0.9827160493827161,0.009876543209876543,0.007407407407407408,1215.0
1083,CAOV,CATH,FABR,PEEX,0.9818930041152263,0.011522633744855968,0.006584362139917695,1215.0
1084,CAPY,CATH,FABR,PEEX,0.8995884773662551,0.060082304526748974,0.040329218106995884,1215.0
1085,CASE,CATH,FABR,PEEX,0.9777777777777777,0.01646090534979424,0.005761316872427984,1215.0
1086,BOER,CACA,FAPA,PEEX,0.08148148148148149,0.09876543209876543,0.8197530864197531,1215.0
1087,BOER,CAHE,FAPA,PEEX,0.0823045267489712,0.10205761316872428,0.8156378600823045,1215.0
1088,CACA,CAHE,FAPA,PEEX,0.9777777777777777,0.00905349794238683,0.01316872427983539,1215.0
1089,BOER,CAIR,FAPA,PEEX,0.08148148148148149,0.10041152263374485,0.8181069958847736,1215.0
1090,CACA,CAIR,FAPA,PEEX,0.9835390946502057,0.00905349794238683,0.007407407407407408,1215.0
1091,CAHE,CAIR,FAPA,PEEX,0.9818930041152263,0.011522633744855968,0.006584362139917695,1215.0
1092,BOER,CAOV,FAPA,PEEX,0.08148148148148149,0.09876543209876543,0.8197530864197531,1215.0
1093,CACA,CAOV,FAPA,PEEX,0.9818930041152263,0.007407407407407408,0.010699588477366255,1215.0
1094,CAHE,CAOV,FAPA,PEEX,0.9843621399176955,0.00823045267489712,0.007407407407407408,1215.0
1095,CAIR,CAOV,FAPA,PEEX,0.9868312757201646,0.0049382716049382715,0.00823045267489712,1215.0
1096,BOER,CAPY,FAPA,PEEX,0.08806584362139917,0.09465020576131687,0.817283950617284,1215.0
1097,CACA,CAPY,FAPA,PEEX,0.8987654320987655,0.03786008230452675,0.06337448559670782,1215.0
1098,CAHE,CAPY,FAPA,PEEX,0.8938271604938272,0.04197530864197531,0.06419753086419754,1215.0
1099,CAIR,CAPY,FAPA,PEEX,0.897119341563786,0.03868312757201646,0.06419753086419754,1215.0
1100,CAOV,CAPY,FAPA,PEEX,0.8962962962962963,0.0411522633744856,0.06255144032921811,1215.0
1101,BOER,CASE,FAPA,PEEX,0.08065843621399177,0.09958847736625515,0.8197530864197531,1215.0
1102,CACA,CASE,FAPA,PEEX,0.980246913580247,0.005761316872427984,0.013991769547325103,1215.0
1103,CAHE,CASE,FAPA,PEEX,0.9818930041152263,0.007407407407407408,0.010699588477366255,1215.0
1104,CAIR,CASE,FAPA,PEEX,0.9810699588477366,0.005761316872427984,0.01316872427983539,1215.0
1105,CAOV,CASE,FAPA,PEEX,0.9851851851851852,0.006584362139917695,0.00823045267489712,1215.0
1106,CAPY,CASE,FAPA,PEEX,0.8946502057613168,0.06337448559670782,0.04197530864197531,1215.0
1107,BOER,CATH,FAPA,PEEX,0.08148148148148149,0.10205761316872428,0.8164609053497942,1215.0
1108,CACA,CATH,FAPA,PEEX,0.9827160493827161,0.00823045267489712,0.00905349794238683,1215.0
1109,CAHE,CATH,FAPA,PEEX,0.9818930041152263,0.011522633744855968,0.006584362139917695,1215.0
1110,CAIR,CATH,FAPA,PEEX,0.9860082304526749,0.006584362139917695,0.007407407407407408,1215.0
1111,CAOV,CATH,FAPA,PEEX,0.9835390946502057,0.010699588477366255,0.005761316872427984,1215.0
1112,CAPY,CATH,FAPA,PEEX,0.8962962962962963,0.06502057613168724,0.03868312757201646,1215.0
1113,CASE,CATH,FAPA,PEEX,0.9818930041152263,0.012345679012345678,0.005761316872427984,1215.0
1114,BOER,FABR,FAPA,PEEX,0.023045267489711935,0.02551440329218107,0.951440329218107,1215.0
1115,CACA,FABR,FAPA,PEEX,0.09218106995884774,0.08477366255144032,0.823045267489712,1215.0
1116,CAHE,FABR,FAPA,PEEX,0.09300411522633745,0.08559670781893004,0.8213991769547325,1215.0
1117,CAIR,FABR,FAPA,PEEX,0.09218106995884774,0.08395061728395062,0.8238683127572016,1215.0
1118,CAOV,FABR,FAPA,PEEX,0.09300411522633745,0.08559670781893004,0.8213991769547325,1215.0
1119,CAPY,FABR,FAPA,PEEX,0.0962962962962963,0.08641975308641975,0.817283950617284,1215.0
1120,CASE,FABR,FAPA,PEEX,0.09218106995884774,0.08559670781893004,0.8222222222222222,1215.0
1121,CATH,FABR,FAPA,PEEX,0.09135802469135802,0.08477366255144032,0.8238683127572016,1215.0
1122,BOER,CACA,FDEN,PEEX,0.08477366255144032,0.09382716049382717,0.8213991769547325,1215.0
1123,BOER,CAHE,FDEN,PEEX,0.08559670781893004,0.097119341563786,0.817283950617284,1215.0
1124,CACA,CAHE,FDEN,PEEX,0.9794238683127572,0.010699588477366255,0.009876543209876543,1215.0
1125,BOER,CAIR,FDEN,PEEX,0.08477366255144032,0.09547325102880659,0.8197530864197531,1215.0
1126,CACA,CAIR,FDEN,PEEX,0.9860082304526749,0.00823045267489712,0.005761316872427984,1215.0
1127,CAHE,CAIR,FDEN,PEEX,0.9851851851851852,0.00823045267489712,0.006584362139917695,1215.0
1128,BOER,CAOV,FDEN,PEEX,0.08477366255144032,0.09382716049382717,0.8213991769547325,1215.0
1129,CACA,CAOV,FDEN,PEEX,0.9843621399176955,0.007407407407407408,0.00823045267489712,1215.0
1130,CAHE,CAOV,FDEN,PEEX,0.9851851851851852,0.007407407407407408,0.007407407407407408,1215.0
1131,CAIR,CAOV,FDEN,PEEX,0.9909465020576131,0.0032921810699588477,0.005761316872427984,1215.0
1132,BOER,CAPY,FDEN,PEEX,0.09135802469135802,0.09218106995884774,0.8164609053497942,1215.0
1133,CACA,CAPY,FDEN,PEEX,0.9061728395061729,0.040329218106995884,0.053497942386831275,1215.0
1134,CAHE,CAPY,FDEN,PEEX,0.9020576131687242,0.04197530864197531,0.05596707818930041,1215.0
1135,CAIR,CAPY,FDEN,PEEX,0.9045267489711935,0.0411522633744856,0.05432098765432099,1215.0
1136,CAOV,CAPY,FDEN,PEEX,0.9045267489711935,0.04279835390946502,0.05267489711934156,1215.0
1137,BOER,CASE,FDEN,PEEX,0.08395061728395062,0.09547325102880659,0.8205761316872427,1215.0
1138,CACA,CASE,FDEN,PEEX,0.9810699588477366,0.007407407407407408,0.011522633744855968,1215.0
1139,CAHE,CASE,FDEN,PEEX,0.9860082304526749,0.005761316872427984,0.00823045267489712,1215.0
1140,CAIR,CASE,FDEN,PEEX,0.9843621399176955,0.0049382716049382715,0.010699588477366255,1215.0
1141,CAOV,CASE,FDEN,PEEX,0.988477366255144,0.0049382716049382715,0.006584362139917695,1215.0
1142,CAPY,CASE,FDEN,PEEX,0.9037037037037037,0.05432098765432099,0.04197530864197531,1215.0
1143,BOER,CATH,FDEN,PEEX,0.08477366255144032,0.097119341563786,0.8181069958847736,1215.0
1144,CACA,CATH,FDEN,PEEX,0.9851851851851852,0.00823045267489712,0.006584362139917695,1215.0
1145,CAHE,CATH,FDEN,PEEX,0.9868312757201646,0.00823045267489712,0.0049382716049382715,1215.0
1146,CAIR,CATH,FDEN,PEEX,0.9876543209876543,0.006584362139917695,0.005761316872427984,1215.0
1147,CAOV,CATH,FDEN,PEEX,0.9868312757201646,0.00823045267489712,0.0049382716049382715,1215.0
1148,CAPY,CATH,FDEN,PEEX,0.902880658436214,0.056790123456790124,0.040329218106995884,1215.0
1149,CASE,CATH,FDEN,PEEX,0.9835390946502057,0.010699588477366255,0.005761316872427984,1215.0
1150,BOER,FABR,FDEN,PEEX,0.027160493827160494,0.024691358024691357,0.9481481481481482,1215.0
1151,CACA,FABR,FDEN,PEEX,0.102880658436214,0.08477366255144032,0.8123456790123457,1215.0
1152,CAHE,FABR,FDEN,PEEX,0.10452674897119342,0.08477366255144032,0.8106995884773662,1215.0
1153,CAIR,FABR,FDEN,PEEX,0.102880658436214,0.08559670781893004,0.811522633744856,1215.0
1154,CAOV,FABR,FDEN,PEEX,0.102880658436214,0.08641975308641975,0.8106995884773662,1215.0
1155,CAPY,FABR,FDEN,PEEX,0.10617283950617284,0.08641975308641975,0.8074074074074075,1215.0
1156,CASE,FABR,FDEN,PEEX,0.10452674897119342,0.0831275720164609,0.8123456790123457,1215.0
1157,CATH,FABR,FDEN,PEEX,0.10123456790123457,0.08477366255144032,0.8139917695473251,1215.0
1158,BOER,FAPA,FDEN,PEEX,0.01810699588477366,0.019753086419753086,0.9621399176954732,1215.0
1159,CACA,FAPA,FDEN,PEEX,0.06584362139917696,0.06666666666666667,0.8674897119341564,1215.0
1160,CAHE,FAPA,FDEN,PEEX,0.06748971193415639,0.06748971193415639,0.8650205761316873,1215.0
1161,CAIR,FAPA,FDEN,PEEX,0.06502057613168724,0.06831275720164609,0.8666666666666667,1215.0
1162,CAOV,FAPA,FDEN,PEEX,0.06666666666666667,0.0691358024691358,0.8641975308641975,1215.0
1163,CAPY,FAPA,FDEN,PEEX,0.0691358024691358,0.06995884773662552,0.8609053497942387,1215.0
1164,CASE,FAPA,FDEN,PEEX,0.06831275720164609,0.06666666666666667,0.8650205761316873,1215.0
1165,CATH,FAPA,FDEN,PEEX,0.06666666666666667,0.06666666666666667,0.8666666666666667,1215.0
1166,FABR,FAPA,FDEN,PEEX,0.2674897119341564,0.24691358024691357,0.48559670781893005,1215.0
1167,BOER,CACA,PAXI,PEEX,0.9810699588477366,0.012345679012345678,0.006584362139917695,1215.0
1168,BOER,CAHE,PAXI,PEEX,0.9794238683127572,0.012345679012345678,0.00823045267489712,1215.0
1169,CACA,CAHE,PAXI,PEEX,0.9958847736625515,0.0016460905349794238,0.0024691358024691358,1215.0
1170,BOER,CAIR,PAXI,PEEX,0.9810699588477366,0.012345679012345678,0.006584362139917695,1215.0
1171,CACA,CAIR,PAXI,PEEX,0.9975308641975309,0.0024691358024691358,0.0,1215.0
1172,CAHE,CAIR,PAXI,PEEX,0.9958847736625515,0.00411522633744856,0.0,1215.0
1173,BOER,CAOV,PAXI,PEEX,0.980246913580247,0.012345679012345678,0.007407407407407408,1215.0
1174,CACA,CAOV,PAXI,PEEX,0.9967078189300411,0.0008230452674897119,0.0024691358024691358,1215.0
1175,CAHE,CAOV,PAXI,PEEX,0.9950617283950617,0.0024691358024691358,0.0024691358024691358,1215.0
1176,CAIR,CAOV,PAXI,PEEX,0.9975308641975309,0.0,0.0024691358024691358,1215.0
1177,BOER,CAPY,PAXI,PEEX,0.9810699588477366,0.012345679012345678,0.006584362139917695,1215.0
1178,CACA,CAPY,PAXI,PEEX,0.9958847736625515,0.0,0.00411522633744856,1215.0
1179,CAHE,CAPY,PAXI,PEEX,0.994238683127572,0.0016460905349794238,0.00411522633744856,1215.0
1180,CAIR,CAPY,PAXI,PEEX,0.9958847736625515,0.0,0.00411522633744856,1215.0
1181,CAOV,CAPY,PAXI,PEEX,0.9950617283950617,0.0008230452674897119,0.00411522633744856,1215.0
1182,BOER,CASE,PAXI,PEEX,0.9794238683127572,0.012345679012345678,0.00823045267489712,1215.0
1183,CACA,CASE,PAXI,PEEX,0.9958847736625515,0.0008230452674897119,0.0032921810699588477,1215.0
1184,CAHE,CASE,PAXI,PEEX,0.9958847736625515,0.0024691358024691358,0.0016460905349794238,1215.0
1185,CAIR,CASE,PAXI,PEEX,0.9958847736625515,0.0,0.00411522633744856,1215.0
1186,CAOV,CASE,PAXI,PEEX,0.9967078189300411,0.0016460905349794238,0.0016460905349794238,1215.0
1187,CAPY,CASE,PAXI,PEEX,0.994238683127572,0.00411522633744856,0.0016460905349794238,1215.0
1188,BOER,CATH,PAXI,PEEX,0.980246913580247,0.01316872427983539,0.006584362139917695,1215.0
1189,CACA,CATH,PAXI,PEEX,0.9967078189300411,0.0024691358024691358,0.0008230452674897119,1215.0
1190,CAHE,CATH,PAXI,PEEX,0.9958847736625515,0.0032921810699588477,0.0008230452674897119,1215.0
1191,CAIR,CATH,PAXI,PEEX,0.9975308641975309,0.0008230452674897119,0.0016460905349794238,1215.0
1192,CAOV,CATH,PAXI,PEEX,0.9967078189300411,0.0032921810699588477,0.0,1215.0
1193,CAPY,CATH,PAXI,PEEX,0.9950617283950617,0.0049382716049382715,0.0,1215.0
1194,CASE,CATH,PAXI,PEEX,0.9950617283950617,0.0032921810699588477,0.0016460905349794238,1215.0
1195,BOER,FABR,PAXI,PEEX,0.9777777777777777,0.015637860082304528,0.006584362139917695,1215.0
1196,CACA,FABR,PAXI,PEEX,0.9909465020576131,0.00411522633744856,0.0049382716049382715,1215.0
1197,CAHE,FABR,PAXI,PEEX,0.9909465020576131,0.0049382716049382715,0.00411522633744856,1215.0
1198,CAIR,FABR,PAXI,PEEX,0.9909465020576131,0.00411522633744856,0.0049382716049382715,1215.0
1199,CAOV,FABR,PAXI,PEEX,0.9901234567901235,0.0049382716049382715,0.0049382716049382715,1215.0
1200,CAPY,FABR,PAXI,PEEX,0.9925925925925926,0.00411522633744856,0.0032921810699588477,1215.0
1201,CASE,FABR,PAXI,PEEX,0.9909465020576131,0.0049382716049382715,0.00411522633744856,1215.0
1202,CATH,FABR,PAXI,PEEX,0.9901234567901235,0.00411522633744856,0.005761316872427984,1215.0
1203,BOER,FAPA,PAXI,PEEX,0.9810699588477366,0.01316872427983539,0.005761316872427984,1215.0
1204,CACA,FAPA,PAXI,PEEX,0.994238683127572,0.0016460905349794238,0.00411522633744856,1215.0
1205,CAHE,FAPA,PAXI,PEEX,0.9925925925925926,0.0032921810699588477,0.00411522633744856,1215.0
1206,CAIR,FAPA,PAXI,PEEX,0.994238683127572,0.0016460905349794238,0.00411522633744856,1215.0
1207,CAOV,FAPA,PAXI,PEEX,0.9934156378600824,0.0024691358024691358,0.00411522633744856,1215.0
1208,CAPY,FAPA,PAXI,PEEX,0.9958847736625515,0.0016460905349794238,0.0024691358024691358,1215.0
1209,CASE,FAPA,PAXI,PEEX,0.9925925925925926,0.0032921810699588477,0.00411522633744856,1215.0
1210,CATH,FAPA,PAXI,PEEX,0.9934156378600824,0.0016460905349794238,0.0049382716049382715,1215.0
1211,FABR,FAPA,PAXI,PEEX,0.9950617283950617,0.0008230452674897119,0.00411522633744856,1215.0
1212,BOER,FDEN,PAXI,PEEX,0.980246913580247,0.012345679012345678,0.007407407407407408,1215.0
1213,CACA,FDEN,PAXI,PEEX,0.994238683127572,0.0008230452674897119,0.0049382716049382715,1215.0
1214,CAHE,FDEN,PAXI,PEEX,0.9925925925925926,0.0024691358024691358,0.0049382716049382715,1215.0
1215,CAIR,FDEN,PAXI,PEEX,0.994238683127572,0.0008230452674897119,0.0049382716049382715,1215.0
1216,CAOV,FDEN,PAXI,PEEX,0.9934156378600824,0.0016460905349794238,0.0049382716049382715,1215.0
1217,CAPY,FDEN,PAXI,PEEX,0.9950617283950617,0.0016460905349794238,0.0032921810699588477,1215.0
1218,CASE,FDEN,PAXI,PEEX,0.9925925925925926,0.0024691358024691358,0.0049382716049382715,1215.0
1219,CATH,FDEN,PAXI,PEEX,0.9934156378600824,0.0008230452674897119,0.005761316872427984,1215.0
1220,FABR,FDEN,PAXI,PEEX,0.9934156378600824,0.0016460905349794238,0.0049382716049382715,1215.0
1221,FAPA,FDEN,PAXI,PEEX,0.9967078189300411,0.0008230452674897119,0.0024691358024691358,1215.0
1222,BOER,CACA,PBON,PEEX,0.902880658436214,0.053497942386831275,0.043621399176954734,1215.0
1223,BOER,CAHE,PBON,PEEX,0.8995884773662551,0.0551440329218107,0.04526748971193416,1215.0
1224,CACA,CAHE,PBON,PEEX,0.9934156378600824,0.00411522633744856,0.0024691358024691358,1215.0
1225,BOER,CAIR,PBON,PEEX,0.902880658436214,0.053497942386831275,0.043621399176954734,1215.0
1226,CACA,CAIR,PBON,PEEX,0.9950617283950617,0.0032921810699588477,0.0016460905349794238,1215.0
1227,CAHE,CAIR,PBON,PEEX,0.994238683127572,0.00411522633744856,0.0016460905349794238,1215.0
1228,BOER,CAOV,PBON,PEEX,0.902880658436214,0.05432098765432099,0.04279835390946502,1215.0
1229,CACA,CAOV,PBON,PEEX,0.994238683127572,0.0032921810699588477,0.0024691358024691358,1215.0
1230,CAHE,CAOV,PBON,PEEX,0.9909465020576131,0.005761316872427984,0.0032921810699588477,1215.0
1231,CAIR,CAOV,PBON,PEEX,0.9950617283950617,0.0024691358024691358,0.0024691358024691358,1215.0
1232,BOER,CAPY,PBON,PEEX,0.902880658436214,0.05432098765432099,0.04279835390946502,1215.0
1233,CACA,CAPY,PBON,PEEX,0.9909465020576131,0.0049382716049382715,0.00411522633744856,1215.0
1234,CAHE,CAPY,PBON,PEEX,0.9876543209876543,0.006584362139917695,0.005761316872427984,1215.0
1235,CAIR,CAPY,PBON,PEEX,0.9909465020576131,0.0049382716049382715,0.00411522633744856,1215.0
1236,CAOV,CAPY,PBON,PEEX,0.9909465020576131,0.00411522633744856,0.0049382716049382715,1215.0
1237,BOER,CASE,PBON,PEEX,0.9012345679012346,0.05432098765432099,0.044444444444444446,1215.0
1238,CACA,CASE,PBON,PEEX,0.9934156378600824,0.0024691358024691358,0.00411522633744856,1215.0
1239,CAHE,CASE,PBON,PEEX,0.9917695473251029,0.0032921810699588477,0.0049382716049382715,1215.0
1240,CAIR,CASE,PBON,PEEX,0.9934156378600824,0.0016460905349794238,0.0049382716049382715,1215.0
1241,CAOV,CASE,PBON,PEEX,0.994238683127572,0.0016460905349794238,0.00411522633744856,1215.0
1242,CAPY,CASE,PBON,PEEX,0.9893004115226337,0.0049382716049382715,0.005761316872427984,1215.0
1243,BOER,CATH,PBON,PEEX,0.9012345679012346,0.05432098765432099,0.044444444444444446,1215.0
1244,CACA,CATH,PBON,PEEX,0.994238683127572,0.0032921810699588477,0.0024691358024691358,1215.0
1245,CAHE,CATH,PBON,PEEX,0.9925925925925926,0.0032921810699588477,0.00411522633744856,1215.0
1246,CAIR,CATH,PBON,PEEX,0.9950617283950617,0.0016460905349794238,0.0032921810699588477,1215.0
1247,CAOV,CATH,PBON,PEEX,0.9925925925925926,0.0032921810699588477,0.00411522633744856,1215.0
1248,CAPY,CATH,PBON,PEEX,0.988477366255144,0.0049382716049382715,0.006584362139917695,1215.0
1249,CASE,CATH,PBON,PEEX,0.9909465020576131,0.0049382716049382715,0.00411522633744856,1215.0
1250,BOER,FABR,PBON,PEEX,0.8995884773662551,0.05267489711934156,0.047736625514403296,1215.0
1251,CACA,FABR,PBON,PEEX,0.9761316872427983,0.00905349794238683,0.014814814814814815,1215.0
1252,CAHE,FABR,PBON,PEEX,0.974485596707819,0.009876543209876543,0.015637860082304528,1215.0
1253,CAIR,FABR,PBON,PEEX,0.9761316872427983,0.00905349794238683,0.014814814814814815,1215.0
1254,CAOV,FABR,PBON,PEEX,0.9761316872427983,0.00823045267489712,0.015637860082304528,1215.0
1255,CAPY,FABR,PBON,PEEX,0.9769547325102881,0.007407407407407408,0.015637860082304528,1215.0
